Logged started on,02/08/2024 17:36:08
Feature,Accelerometer
Nodes,AM1V420 @425DB9

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
02/08/2024 17:37:27.992,79056,AM1V420 @425DB9,10957,90FF16FC83FF,-112,-1002,-125
02/08/2024 17:37:28.051,79115,AM1V420 @425DB9,10963,8FFF18FC88FF,-113,-1000,-120
02/08/2024 17:37:28.081,79145,AM1V420 @425DB9,10970,8EFF16FC91FF,-114,-1002,-111
02/08/2024 17:37:28.142,79206,AM1V420 @425DB9,10976,92FF15FC96FF,-110,-1003,-106
02/08/2024 17:37:28.202,79266,AM1V420 @425DB9,10982,8DFF17FC96FF,-115,-1001,-106
02/08/2024 17:37:28.237,79301,AM1V420 @425DB9,10988,94FF1CFC96FF,-108,-996,-106
02/08/2024 17:37:28.291,79355,AM1V420 @425DB9,10995,8DFF16FC98FF,-115,-1002,-104
02/08/2024 17:37:28.352,79415,AM1V420 @425DB9,11001,94FF16FCA0FF,-108,-1002,-96
02/08/2024 17:37:28.381,79444,AM1V420 @425DB9,11007,8AFF17FC8DFF,-118,-1001,-115
02/08/2024 17:37:28.442,79505,AM1V420 @425DB9,11013,98FF18FC94FF,-104,-1000,-108
02/08/2024 17:37:28.502,79565,AM1V420 @425DB9,11020,8EFF18FC96FF,-114,-1000,-106
02/08/2024 17:37:28.531,79594,AM1V420 @425DB9,11026,80FF13FC8EFF,-128,-1005,-114
02/08/2024 17:37:28.592,79655,AM1V420 @425DB9,11032,8CFF1FFCA5FF,-116,-993,-91
02/08/2024 17:37:28.651,79715,AM1V420 @425DB9,11038,93FF1AFCA2FF,-109,-998,-94
02/08/2024 17:37:28.682,79745,AM1V420 @425DB9,11045,88FF16FC97FF,-120,-1002,-105
02/08/2024 17:37:28.742,79805,AM1V420 @425DB9,11051,8AFF17FC95FF,-118,-1001,-107
02/08/2024 17:37:28.802,79865,AM1V420 @425DB9,11057,90FF15FC98FF,-112,-1003,-104
02/08/2024 17:37:28.831,79894,AM1V420 @425DB9,11063,8EFF17FC9DFF,-114,-1001,-99
02/08/2024 17:37:28.892,79955,AM1V420 @425DB9,11070,8DFF16FC9EFF,-115,-1002,-98
02/08/2024 17:37:28.952,80016,AM1V420 @425DB9,11076,91FF16FC9CFF,-111,-1002,-100
02/08/2024 17:37:28.981,80046,AM1V420 @425DB9,11082,8AFF16FC9CFF,-118,-1002,-100
02/08/2024 17:37:29.041,80105,AM1V420 @425DB9,11088,8CFF16FC9CFF,-116,-1002,-100
02/08/2024 17:37:29.102,80166,AM1V420 @425DB9,11095,8DFF14FC9AFF,-115,-1004,-102
02/08/2024 17:37:29.134,80198,AM1V420 @425DB9,11101,88FF19FC9CFF,-120,-999,-100
02/08/2024 17:37:29.192,80255,AM1V420 @425DB9,11107,8AFF15FC9AFF,-118,-1003,-102
02/08/2024 17:37:29.252,80316,AM1V420 @425DB9,11113,8CFF1BFC94FF,-116,-997,-108
02/08/2024 17:37:29.281,80345,AM1V420 @425DB9,11120,86FF16FCA6FF,-122,-1002,-90
02/08/2024 17:37:29.341,80405,AM1V420 @425DB9,11126,82FF18FC98FF,-126,-1000,-104
02/08/2024 17:37:29.402,80466,AM1V420 @425DB9,11132,89FF19FC9BFF,-119,-999,-101
02/08/2024 17:37:29.431,80495,AM1V420 @425DB9,11138,83FF13FC97FF,-125,-1005,-105
02/08/2024 17:37:29.491,80555,AM1V420 @425DB9,11145,89FF1BFC96FF,-119,-997,-106
02/08/2024 17:37:29.552,80616,AM1V420 @425DB9,11151,84FF17FC98FF,-124,-1001,-104
